,Customer_Name,Date,Ratings,Review_Title,Reviews,Product_name,Price
0,Linda,"October 2, 2021",5.0 out of 5 stars,Chose for ports and amount of RAM,"It's been a few months now and, having solved the Insert key issue detailed below and no further problems at all, I am increasing the stars to 5, but I still want to show the bad experience I had with so-called tech support.This has the HDMI and ethernet and USB ports I needed, which were harder to find than I expected. Also the 12GB of RAM beats most of the ones in this price range. Aside from certain keys being in less convenient positions, I have had no complaints until today when I realized the Insert key works in that it presses, but it does not toggle the insert mode. It's always in overwrite mode. This feature is probably so rarely used by most users that they thought nobody would notice. However, it would make what I'm working on much easier. I also must hold Fn key to enable home and end keys to work, which is annoying but at least they work.Calling Dell support had me in tears when ""Puneet"" took remote control of my computer and immediately closed the browser window, despite my shouting to not do so. I had numerous tabs open with important work, and he didn't even ask, then said he made a mistake and meant to minimize it. What an idiot. I was not using Chrome (and was panicking) so I had trouble finding the ""recently closed"" option, which thankfully restored my tabs but what a giant tool.Anyway his test failed, meaning the key is defective, and my only option is to mail in the only computer I have right now and be without it for 2-3 weeks. I am sure there must be an easier fix, like some setting is not set correctly, but they want their sweet warranty bucks and tried selling me the premium plan. When I had a Dell in the past, a tech guy came to my home, so it's pretty galling that I'd have to pay $119 to get a defective computer fixed or be without it for weeks. (I didn't ask but assume I'd have to pay to ship it for service, which won't be cheap either.) And $119 is for a lower 1-year warranty that won't cover physical damage; that would cost $169.BTW calling support went south from the start. A voice comes on and says there are numbers on the underside of your device, so enter it now. It gives you about 2 seconds to turn the computer over and scrutinize the label to find the number among the many others. To top it off, my label was all smudged as if it had been damaged by water but stuck on anyway. I had no idea what I was looking for and the automated voice switched me to Sales, then sales switched me to tech support, and I could have easily found this service tag number by going to the Dell support page, which automatically recognizes your device and displays it. So more unnecessary stress. No wonder Dell is struggling.Add: I learned that the Insert key is not automatically enabled by the apps I was using, which is weird, so it actually worked fine once I found the setting in the individual programs. Still, tech support stunk.","Dell Inspiron 15 3000 FHD 1080p, AMD Ryzen 5, 8GB Memory, 256GB SSD, AMD Radeon Vega 8 Graphics, Windows 10 Home, Black",&429
1,Alex,"May 17, 2021",4.0 out of 5 stars,"Nice machine, runs Linux, easy to extend - two or three buts","I bought this machine to run Linux and did not wait long to install the latest Ubuntu 21.04. It works well and so I proceeded to upgrade it to 16GB memory with modules I already had as well as with an extra disk drive in the form of a 2.5 inch SSD to complement the built-in NVMe SSD. After removing the back cover this was easy to do and I am perfectly happy with the result. Couple of warnings, though:* battery life under Linux is poor. I cannot comment on Windows but I get only about 3 hours of usage out of it before I need the charger again. I turned off Bluetooth and activated the 'power saver' setting in Ubuntu. I have not yet played with other power management options in Linux as these tend to be more involved.* Because I need to run virtual machines, I decided to try and upgrade memory to 32GB. Some websites suggest the machine can take this. I was aware of the risk that it would not work and only proceeded because I had another box that I could stick the memory into. Turns out that with 32GB installed the machine would not proceed past the power on self test. It reports memory issues with two orange blinks followed by four white blinks of the power LED. The memory works find in another machine. Btw. Dell documentation states 16GB max and question here on Amazon says it is 8GB per DIMM slot.* I made the mistake of booting into Windows once and connecting to the network. After this I tried to install windows in a VM using the license key from the BIOS (can be extracted under Linux, google it). Microsoft's crazy policies foiled the attempt. If you buy this and intend to run Linux better never boot the pre-installed Windows!Things I like about this laptop:+ matt display, which has a decent 1080p resolution that works great at this size+ extensibility, will add more storage later on once 2TB SSDs are more affordable+ Ethernet port!+ plastic case is actually not as flimsy as some reports made it sound+ pretty good value for moneyThings I don't like:- sound is thin and for video conferencing a headset is needed - business laptop!- USB 2.0 port only on the right-hand side.- can get pretty warm underneath - this is an Intel/AMD box after allHope this helps.","Dell Inspiron 15 3000 FHD 1080p, AMD Ryzen 5, 8GB Memory, 256GB SSD, AMD Radeon Vega 8 Graphics, Windows 10 Home, Black",&429
2,Loral,"May 18, 2021",5.0 out of 5 stars,Replaced our old Dell Inspiron,"The laptop my wife used mostly was starting to show its age.  The power cord was looking twisted and like it was going to fail, and came out of the laptop way too easy.Then recently, my wife was getting prompts that CHKDSK was running when she started it, and sometimes ran for about 10 minutes before she could use it.I'm a retired IT guy, so I calculated that with the age of the current laptop, its processor speed, RAM, video etc., that it was time to get a new one.My wife does some web searches, eMail, and plays some card games, so we didn't need a gaming computer.  This one is very affordable, and even folded, it's half as thick as her previous one.With that said, this is far from a business class laptop.  It is worth what you pay for it, but that is not a bad thing.  The processor is good, plenty of RAM for her needs, fingerprint logon (she now loves), and a solid state drive (no moving parts).The monitor is nice and bright and very easy to read, even in our sun room.  Battery life is about 3 hours.Also, understand that there is not a CD/DVD drive in this computer.  If you need to install something, you will have to put it on a thumbdrive from your desktop or other computer.  If you know networking like me, I just shared a drive on my home office PC and connected to it.This comes with Windows 10 Home.  You can go into the System settings and you can do an update to Windows 10 Professional if you need an OS that you can connect to a work network.  Price for that is $99.Everyday since we got it, my wife has thanked me for getting this for her.  That may not seem much to some, but from my wife, that's a homerun!","Dell Inspiron 15 3000 FHD 1080p, AMD Ryzen 5, 8GB Memory, 256GB SSD, AMD Radeon Vega 8 Graphics, Windows 10 Home, Black",&429
3,Purdue Pete,"June 22, 2021",4.0 out of 5 stars,Almost perfect,"I've been using this laptop for about a month, and I've only found 3 things that could be improved.1) the keyboard needs backlighting.  I'm often working in low light situations and the lack of backlighting makes typing very difficult.  I've worked around it by tilting the screen down slightly to help illuminate the keyboard.  This is my biggest complaint.2) the SD card should go all the way in when inserted.  Instead it only goes in about 1/2 way.  This prevents you from inserting the card and leaving it there all the time.3) for some reason the F11 an F12 keys don't default to 'home' and 'end'.  You have to use fcn/F11 and fcn/F12 to access those actions.  This is probably a setting in configuration somewhere, but I haven't found it yet.Battery life appears to be outstanding.  The unit is light and very thin.","Dell Inspiron 15 3000 FHD 1080p, AMD Ryzen 5, 8GB Memory, 256GB SSD, AMD Radeon Vega 8 Graphics, Windows 10 Home, Black",&429
4,Yorkiepro,"April 7, 2022",5.0 out of 5 stars,Good price for a great  laptop,Cant lose! the price point is excellent for a product with this much ram a big touchscreen and the processor . Use it mainly for school work but i know its capable of more than that.,"Dell Inspiron 15 3000 FHD 1080p, AMD Ryzen 5, 8GB Memory, 256GB SSD, AMD Radeon Vega 8 Graphics, Windows 10 Home, Black",&429
5,ALICIA PERALTA,"November 18, 2021",4.0 out of 5 stars,Lo satisfecha que me siento con la Lap Top,"Algo con lo que no estoy cien por ciento a gusto con la Computadora, es que en el teclado de símbolos, casi todos están errados en la ubicación. No se si esto es normal en todas las marcas. Por lo demás es una excelente inversión. Jamas pensé a mi edad usar una Laptop. (70)","Dell Inspiron 15 3000 FHD 1080p, AMD Ryzen 5, 8GB Memory, 256GB SSD, AMD Radeon Vega 8 Graphics, Windows 10 Home, Black",&429
6,Amazon Customer,"March 12, 2022",3.0 out of 5 stars,,,"Dell Inspiron 15 3000 FHD 1080p, AMD Ryzen 5, 8GB Memory, 256GB SSD, AMD Radeon Vega 8 Graphics, Windows 10 Home, Black",&429
7,Web Webster,"June 10, 2021",3.0 out of 5 stars,Not 12 gigs of ram,Indeed there's 12 gb of ram installed but there's only 10 available for use. This is misleading. This would have been a deciding factor of whether or not I ordered this machine.  When I was shopping I wasn't willing to settle for any less than 12...,"Dell Inspiron 15 3000 FHD 1080p, AMD Ryzen 5, 8GB Memory, 256GB SSD, AMD Radeon Vega 8 Graphics, Windows 10 Home, Black",&429
8,Starlyn,"February 24, 2022",5.0 out of 5 stars,The Touchpad is the fatal flaw,"This laptop has a lot going for it - fast processor, generous SSD main storage, lots of RAM memory, FHD screen.  It boots up and shuts down amazingly fast.  The wi-fi and keyboard are adequate.  It would be a great computer, but it has a fatal flaw:  the touchpad.  The touchpad areas for left- and right-click are not easy to use (the sweet spots are in the extreme lower corners) and the cursor-movement portion is so sensitive that when you move it over a portion of the screen that has links, it'll open up everything it passes over.  Plus when you've used it for a while and your finger dries out, the cursor becomes impossible to move at all.  So if this machine had a decent touch pad, or if you can use it with a traditional mouse (which defeats the purpose of a laptop IMO), it would be a value-shopper's dream.  As it stands, it's a nightmare.  I sent mine back.","Dell Inspiron 15 3000 FHD 1080p, AMD Ryzen 5, 8GB Memory, 256GB SSD, AMD Radeon Vega 8 Graphics, Windows 10 Home, Black",&429
9,Dulce Flores,"August 5, 2021",5.0 out of 5 stars,Es muy buena pc,"Es rápida, la batería dura lo normal, buena pantalla y respuesta táctil muy buena.","Dell Inspiron 15 3000 FHD 1080p, AMD Ryzen 5, 8GB Memory, 256GB SSD, AMD Radeon Vega 8 Graphics, Windows 10 Home, Black",&429
10,blahyourmamafoo,"June 16, 2021",5.0 out of 5 stars,Decent laptop so far!,"Mainly used for ""work from home"" type job, which it does quite well at! External monitor can run at native resolution and works great with virtual machines / remote desktop / etc!Handles all common tasks asked of it quite well, webcam is more than enough, easy to connect to wifi and after setting up Windows (yuck), off to do tasks within minutes!I recommend getting the upgraded RAM to help out with web browsing with many tabs + multitasking!","Dell Inspiron 15 3000 FHD 1080p, AMD Ryzen 5, 8GB Memory, 256GB SSD, AMD Radeon Vega 8 Graphics, Windows 10 Home, Black",&429
11,Crazymess,"August 5, 2021",5.0 out of 5 stars,Love my new computer!,"This computer runs great. I use it for personal use and it works super. Screen is bright and it brings programs with a lot of graphics up quickly. Possibly only thing I would like is another USB port. Overall very pleased, would purchase this item again!","Dell Inspiron 15 3000 FHD 1080p, AMD Ryzen 5, 8GB Memory, 256GB SSD, AMD Radeon Vega 8 Graphics, Windows 10 Home, Black",&429
12,JOSÉ ELÍAS PACAY DE LEÓN,"October 8, 2021",5.0 out of 5 stars,EXCELENTE PRODUCTO,Recibí mi equipo en Guatemala en perfectas condiciones. Agradezco mucho a la tienda por vender equipos originales.,"Dell Inspiron 15 3000 FHD 1080p, AMD Ryzen 5, 8GB Memory, 256GB SSD, AMD Radeon Vega 8 Graphics, Windows 10 Home, Black",&429
13,Chase Brooks,"June 9, 2021",5.0 out of 5 stars,,,"Dell Inspiron 15 3000 FHD 1080p, AMD Ryzen 5, 8GB Memory, 256GB SSD, AMD Radeon Vega 8 Graphics, Windows 10 Home, Black",&429
14,Clayton Schroeder,"March 18, 2021",5.0 out of 5 stars,Great laptop,"I love it. It's not a touch screen, but it's a great computer and I got it as a gift from my hubby so I could play the SIMS.","Dell Inspiron 15 3000 FHD 1080p, AMD Ryzen 5, 8GB Memory, 256GB SSD, AMD Radeon Vega 8 Graphics, Windows 10 Home, Black",&429
15,flotsam,"July 6, 2021",5.0 out of 5 stars,Great general use laptop.,"This is an awesome laptop for the price. This model is a good mid-price laptop, with a smooth processor, excellent graphics, and a simple interface. If you’re looking for a good, general use laptop, for occasional gaming, this is an excellent option.","Dell Inspiron 15 3000 FHD 1080p, AMD Ryzen 5, 8GB Memory, 256GB SSD, AMD Radeon Vega 8 Graphics, Windows 10 Home, Black",&429
16,JUAN CARLOS ABAD GRACIA,"July 25, 2021",5.0 out of 5 stars,everything is easy with it,everything what was promised is working great.,"Dell Inspiron 15 3000 FHD 1080p, AMD Ryzen 5, 8GB Memory, 256GB SSD, AMD Radeon Vega 8 Graphics, Windows 10 Home, Black",&429
17,John,"April 24, 2021",5.0 out of 5 stars,Excelente,Excelente producto tecnológico,"Dell Inspiron 15 3000 FHD 1080p, AMD Ryzen 5, 8GB Memory, 256GB SSD, AMD Radeon Vega 8 Graphics, Windows 10 Home, Black",&429
18,Thomas Carpenter,"June 12, 2021",1.0 out of 5 stars,,,"Dell Inspiron 15 3000 FHD 1080p, AMD Ryzen 5, 8GB Memory, 256GB SSD, AMD Radeon Vega 8 Graphics, Windows 10 Home, Black",&429
19,chris jones,"March 26, 2021",1.0 out of 5 stars,Performance exceeds price,Very fast. Very clean and sharp picture. Very happy with purchase. Performance exceeds the price.,"Dell Inspiron 15 3000 FHD 1080p, AMD Ryzen 5, 8GB Memory, 256GB SSD, AMD Radeon Vega 8 Graphics, Windows 10 Home, Black",&429
20,Jennifer,"January 14, 2022",5.0 out of 5 stars,Rápido y cómodo,"Tuve que esperar más de lo habitual para recibir mi pedido por culpa de aduanas en EEUU y luego en mi país (Chile), pero llegó en excelentes condiciones.Lo he estado utilizando por varias semanas y la verdad es que es un laptop muy rápido y cómodo. Hasta el momento no he tenido problemas con abrir múltiples aplicaciones al mismo tiempo ni nada por el estilo.La pantalla táctil funciona muy bien.La cámara es de excelente calidad.Me gustaría que la batería durara más, pero ya sabía que eso no pasaría previo a la compra.A veces se calienta un poco, pero nada terrible.","Dell Inspiron 15 3000 FHD 1080p, AMD Ryzen 5, 8GB Memory, 256GB SSD, AMD Radeon Vega 8 Graphics, Windows 10 Home, Black",&429
21,Jane Fairchild,"April 29, 2021",4.0 out of 5 stars,,,"Dell Inspiron 15 3000 FHD 1080p, AMD Ryzen 5, 8GB Memory, 256GB SSD, AMD Radeon Vega 8 Graphics, Windows 10 Home, Black",&429
22,Cassandra Strand,"July 13, 2021",5.0 out of 5 stars,"Great keyboard, simple stylings, lightweight and fully capable basic laptop.","Nice laptop with a lot to offer those looking for basic functionality at a price that won't break the bank. The Dell Inspiron 15 inch laptop is especially well suited for students who need a simple machine for remote school sessions.SPECS:* 15.6-inch FHD (1920 x 1080) Anti-glare LED Backlight Non-Touch Narrow Border WVA Display* AMD Ryzen 5 3450U Mobile Processor* 12GB 2400MHz DDR4* 512 GB M.2 PCIe NVMe SSD* AMD Radeon Vega 8 Graphics* 802.11ac 1x1 WiFi* Bluetooth 4.1* 720P Webcam with indicator LED when in use.PROS:1. Keyboard with 10-key number pad.2. HDMI port3. Ethernet port4. Fingerprint scanner/ power button.5. 12GB of RAM6. Full HD 1080p 15"" screen7. Lightweight.8. Slim and sleek modern styling.9. 3 USB ports10. Trackpad with gesture support.11. Speakers offer plenty of volume.12. Webcam is actually pretty good for being only 720p, perfect for online meetings with an indicator LED to let you know when its in use.13. NO BLOATWARE - seriously, none! Except for McAffee, but I was able to easily uninstall it (a first).CONS:1. No USB-C port.2. Battery life could be better.3. Screen brightness is lacking in sunny conditions.4. Fingerprint scanner is fussy.5. No Wi-Fi 6 (outdated)6. Only Bluetooth 4 (outdated)7. Not touchscreen display.8. Keyboard isn't backlit.Listed at around $550, this laptop has a few features I rarely see among laptops - like a comfortable keyboard that includes a dedicated number pad just like a full size keyboard. The keyboard is comfortable, and easy to type on without feeling cramped. The scissor switch keys offer just enough tactile feedback to allow easy touch typing while staying relatively silent. Typing feels crisp and responsive, without the 'mushy' feel you experience when typing on other laptop's keyboards.The smooth, plastic, trackpad, while not nearly as glorious as what you'll find on a MacBook, works well even if it isn't the most responsive. The trackpad supports all the common multi-finger gestures like two finger scrolling, etc. While technically buttonless, the bottom edge of the trackpad has two hidden buttons which serve as the equivalent of a right and left mouse click.Overall laptop build and appearance is very simple and clean, with the entire laptop being made from a single color and texture plastic. It doesn't feel especially high quality, and does sort of feel cheap, but it looks slick with its simple styling and build feels solid and durable for what it is. At this price range, this is all completely in line with what you can expect.The 15inch IPS LED screen is Full HD with a resolution of 1920x1090. At this size the resolution provides a crisp image with no obvious pixilation unless you're right up there with your nose against the screen doing pixel hunting. The color, saturation, and contrast are all pretty average but acceptable for a budget laptop like this. Its worth noting that there is absolutely no backlight bleed along the edges of the screen, nor is there any inconsistencies in the color - screen is highly uniform and consistent which is impressive.Perhaps the one thing that could be better is the range of brightness you have available with the screen. In full daylight, even at full brightness the screen looks pretty dim. For this reason, its probably not best for those who planning on using the laptop while outdoors or something like that.RAM comes stock at 12gb of 2400ghz memory. Plenty of memory for multitasking with tons of web browser tabs open at the same time. AMD Ryzen processor is full capable, although it tends to run hotter than its Intel counterparts, so you'll hear the fan turn on anytime you start doing any changes  to the settings while also doing other things.Battery life is decent, nothing to write home about at 6 hrs on average with moderate usage and less than full screen brightness.Built in ports are great, with one glaring omission - no USB-C port. These days its pretty rare to see a device without one so this ia pretty big bummer. Luckily ports that it does have include two USB-3.0 ports, one USB-2.0, an ethernet port, and an HDMI port.BOTTOM LINE:This is a very competent machine for those looking for a basic computer that offers full desktop functionality at a very affordable price. Overall compact, slim profile that looks as good as it is easy to take with you. Perhaps the best part about it is the keyboard with its 10-key number pad and easy to type on layout.","Dell Inspiron 15 3000 FHD 1080p, AMD Ryzen 5, 8GB Memory, 256GB SSD, AMD Radeon Vega 8 Graphics, Windows 10 Home, Black",&429
23,RN,"May 3, 2021",4.0 out of 5 stars,Great mid-range for all-purpose use,"My youngest son had been using a 13"" MacBook that was our family spare, but didn't actually have his own computer even though that was essentially his.  He had to use it through most of the school year for distance learning throughout the COVID-19 pandemic and used it for playing games and keeping in tough on-line with his school friends.  During the last few months of school it started to have problems charging so we figured it was time to get him his own and one that would meet his needs better.We needed something that would be able to handle doing frequent zoom meetings, basic word processing,  school work, internet browsing, and yet still be able to handle things he enjoys like gaming with his friends.There's a lot of games he wanted to play but were not compatible with Apple systems so a Windows-based computer was ideal.  I checked out games I know he wanted to play from Steam and looked at their minimum system requirements and this laptop meets the minimum requirements for 100% of the games he owns and about 99% of those he has wishlisted.  He's played a number of games from Steam, GOG, and other places.  He's played games like Terraria, Dragon Ball FighterZ, NARUTO SHIPPUDEN: Ultimate Ninja STORM 4, Genshin Impact, and Roblox and all of those have played wonderfully on this system with no problems.For schooling this system handled zoom meetings without issue, worked well Micorsoft Office and Google Classroom/Google Docs.  It handles browsers with many multiple tabs open without issue.  The wifi range is excellent and he can get a signal anywhere in our home (my older son has a gaming computer that a lot more than this and cant get a good signal everywhere like this one).  It has ample storage and decent ram along with a video card that seems to be very capable.He's able to hook up his various peripherals without any issues and so far this laptop seems to be able to do everything he needs and currently wants to do.  Will it run every major AAA game, no, probably not.  Is it VR capable, not even close.  Is it a good general all-purpose computer that's good for school/work and moderate gaming, absolutely!  I think the price is pretty reasonable for the specs and functionality of this laptop.","Dell Inspiron 15 3000 FHD 1080p, AMD Ryzen 5, 8GB Memory, 256GB SSD, AMD Radeon Vega 8 Graphics, Windows 10 Home, Black",&429
