,Customer_Name,Date,Ratings,Review_Title,Reviews,Product_name,Price
0,Brittany,"December 10, 2021",4.0 out of 5 stars,Ok,This laptop was ok the only thing that I dislike about it is that it doesn't have a cd drive.,"Lenovo - IdeaPad 1 14"" Laptop - AMD A6-Series - 4GB Memory - AMD Radeon R4 - 64GB eMMC Flash Memory - Platinum Gray - 81VS009GUS",&251
1,Miriam M Howard,"March 3, 2021",5.0 out of 5 stars,Not Worth The Price,"I bought this computer for my husband. I am familiar with Lenovo and although I prefer HP decided to give Lenovo another chance. I read the reviews before I bought it. I was satisfied that this computer would be good for my husband because he only uses it on a casual basis.Not having much experience with computers he thinks everything that happens is supposed to happen.I noticed that unless the computer is plugged into the power source, the screen is very dark. Another thing that I noticed is that the bottom of the computer gets very hot after a couple of hours.I wonder how long it will be before I have to replace it. I definitely don’t think it was worth the cost.","Lenovo - IdeaPad 1 14"" Laptop - AMD A6-Series - 4GB Memory - AMD Radeon R4 - 64GB eMMC Flash Memory - Platinum Gray - 81VS009GUS",&251
2,Amazon Customer,"February 12, 2021",5.0 out of 5 stars,Good for lower school child,This laptop was a Christmas gift for my eleven year old granddaughter.  She has enjoyed using it.  Originally the S-mode made it impossible to add Zoom which her school uses for eLearning.  Recently she has been able to use it but it seems it can only be used on the browser and is somewhat glitchy and not as good as on an iPad.  This needs to be addressed as this is otherwise a good computer for a lower school student.,"Lenovo - IdeaPad 1 14"" Laptop - AMD A6-Series - 4GB Memory - AMD Radeon R4 - 64GB eMMC Flash Memory - Platinum Gray - 81VS009GUS",&251
3,Mary J. Grote,"December 17, 2020",4.0 out of 5 stars,no dvd drive,No dvd. i sent it back. I sent it back after learning that. They send it back. It really is a nice little laptop,"Lenovo - IdeaPad 1 14"" Laptop - AMD A6-Series - 4GB Memory - AMD Radeon R4 - 64GB eMMC Flash Memory - Platinum Gray - 81VS009GUS",&251
4,Kindle Customer,"October 9, 2021",5.0 out of 5 stars,Good computer for everyday use,I bought this for my elderly father to play solitaire and shop on the internet.  He says it's a good little computer and is having no problems using it.,"Lenovo - IdeaPad 1 14"" Laptop - AMD A6-Series - 4GB Memory - AMD Radeon R4 - 64GB eMMC Flash Memory - Platinum Gray - 81VS009GUS",&251
5,Claudia ,"January 13, 2021",3.0 out of 5 stars,Bad internet,"The internet is slow. For Google meetings it’s terrible. I thought it was the internet, but when I use a different laptop and it was working good. I’m disappointed, because the idea was to use for class.","Lenovo - IdeaPad 1 14"" Laptop - AMD A6-Series - 4GB Memory - AMD Radeon R4 - 64GB eMMC Flash Memory - Platinum Gray - 81VS009GUS",&251
6,X,"September 24, 2021",1.0 out of 5 stars,Too good to be true,"After my old laptop bit the dust, I went looking for reviews of a good, cheap laptop that works well for a student. This one had some pretty good reviews, and for less than $300, I thought this was the one. But I feel completely lied to by all the reviews that said this was a great budget laptop for students. Sure, I didn't expect a top quality performance, but I expected it to at least be able to open a webpage without completely freezing up. And forget being able to attend online classes with this thing, it can't last more than 5 minutes in a zoom session without freezing up and forcing you to close the app. So since this laptop can't even seem to do the most basic tasks for a student with online classes, I'll be returning it.","Lenovo - IdeaPad 1 14"" Laptop - AMD A6-Series - 4GB Memory - AMD Radeon R4 - 64GB eMMC Flash Memory - Platinum Gray - 81VS009GUS",&251
7,Camila Salazar,"December 11, 2021",5.0 out of 5 stars,excelente equipo equilibrio costo/beneficio,excelente equipo equilibrio costo/beneficio,"Lenovo - IdeaPad 1 14"" Laptop - AMD A6-Series - 4GB Memory - AMD Radeon R4 - 64GB eMMC Flash Memory - Platinum Gray - 81VS009GUS",&251
8,Constance,"November 13, 2020",5.0 out of 5 stars,,,"Lenovo - IdeaPad 1 14"" Laptop - AMD A6-Series - 4GB Memory - AMD Radeon R4 - 64GB eMMC Flash Memory - Platinum Gray - 81VS009GUS",&251
9,Nadia M,"February 2, 2021",5.0 out of 5 stars,Value for my $,"Haven’t really dig deep into everything but, so far so great! I purchased it because the other one I have is old and dated! I needed something with windows 10 so I can complete my state board certification!","Lenovo - IdeaPad 1 14"" Laptop - AMD A6-Series - 4GB Memory - AMD Radeon R4 - 64GB eMMC Flash Memory - Platinum Gray - 81VS009GUS",&251
