,Customer_Name,Date,Ratings,Review_Title,Reviews,Product_name,Price
0,Brian,"July 19, 2022",5.0 out of 5 stars,Great Laptop,"I have built my own computers since 1999.  I know what I want in them and how much it's gonna cost me.  I never buy the latest stuff, I keep it about a year old and has served me well.  But this time after a friend's advice I dove into the gamin laptop and am very pleased.  No it's not the legion 7 but it's new and has what I need.  Quick fire up, minimal bloat software, slapped in another 1 TB drive, created my local account, updated everything, loaded MW and I was off to the races.  Great machine.  I will be getting the 80 watt battery to give it the power boost it needs to really open it up.  Very happy.  We'll worth it and highly recommend.8/23Quick update.  This laptop is great.  I have the HDR setting turned on with no issues.  4k will only run at 60 fps but the picture is outstanding and doesn't really task the processor or vid card.  I recommend the RAM upgrade.  It comes with 16 gig of ddr4 and is actually the sweet spot for most everything but boosting to 32 gig of ddr4 really gives it a lot more breathing room to perform.I would get a stand or something for airflow.  I love AMD but they are a hot runner compared to Intel.  But this thing does have an awesome cooling system as long as you've got the bottom vents unobstructed.  Heat is the enemy.Windows 11 is actually a very good OS.  I found a cheap metal stand that works perfect.  I work in Engineering IT and have delt with every os since win 95 so seen the good and the bad.Just my 2 cents and hope it helps some folks","Lenovo - Legion 5 - Gaming Laptop - AMD Ryzen 7 5800H - 16GB RAM - 512GB Storage - NVIDIA GeForce RTX 3050Ti - 15.6"" FHD Display - Windows 11 Home - Phantom Blue",&1099
1,Grimmjow,"July 9, 2022",5.0 out of 5 stars,Legion you are perfect to me <3,"This is my first gaming laptop! I’ve been looking for awhile for a good gaming laptop. I’ve looked through Razer, Asus, Gigabyte mostly the big brands then I saw this Lenovo Legion and I thought to myself why I’m I looking at those high end gaming laptops when it’s my first gaming laptop and Knowing that I would probably just toss it around and it’ll just get wreck in my backpack and stuff. So why not save some money. For a thousand bucks this exceeded my expectations, it runs triple A games flawlessly with no problems at all. It’s super fast out of the box. Only bloatware it came with was McCafé so I didn’t do much cleaning, it was ready game. I never paid attention to Lenovo before, didn’t know they make good gaming laptops but actually this laptop looks good, it doesn’t scream I’m a gamer, I can take it out in class and at the library without gaining much attention, Very stealth looking. It’s all plastic but the build feels solid. The fans are loud as always with any gaming laptops. The keyboard is soft, feels good to type on. The best thing is that the laptop is upgradable, the 2x RAM, 2x SSD, Wi-Fi and battery are easily accessible without voiding warranty, yes Lenovo allows those upgrades so don’t worry. The hybrid mode aka mux switch is good to have too. The screen looks good without even calibrating it. There are lots of air vents specially a huge vent under the laptop so very good cooling. If you’re on a budget student gamer well this is a good choice for you. For a thousand bucks you get an AMD Ryzen, RTX series, SSD, dual channel RAM, IPS fast monitor, Mux switch, windows 11, 3 months xbl ultimate sheesh can’t beat that.","Lenovo - Legion 5 - Gaming Laptop - AMD Ryzen 7 5800H - 16GB RAM - 512GB Storage - NVIDIA GeForce RTX 3050Ti - 15.6"" FHD Display - Windows 11 Home - Phantom Blue",&1099
2,Jason,"June 30, 2022",5.0 out of 5 stars,Good for gaming,"This computer is just great. I bought it to play some games, and they all run smooth (as long as it’s charging or has above 25% battery remaining) I’ve played; Resident Evil 4, Tomb Raider, Fortnite, Little Nightmares II, GTA SA, Minecraft, Geometry Dash, OSU mania, Friday Night Funkin mods, Heavy Roblox games, Psi Ops, all of them with max settings and no lag.And yeah, I know most of them aren’t really heavy games, but that’s what i use it for, and I’m happy with it and I think it can run anything I throw at it, my last computer couldn’t even open google HAHAHA, so yeah, this is great.It also looks very clean and nice, I mean, it has it’s gamer look, but it’s not too obvious like other options.Also, the computer is exactly as it’s advertised, no complains at all. I Recommend it if you want to play some light games on max settings, or heavy games on medium/low settings. It just depends, but for what I do, this is fantastic","Lenovo - Legion 5 - Gaming Laptop - AMD Ryzen 7 5800H - 16GB RAM - 512GB Storage - NVIDIA GeForce RTX 3050Ti - 15.6"" FHD Display - Windows 11 Home - Phantom Blue",&1099
3,Ana Ruth Espinosa Hernández,"July 25, 2022",5.0 out of 5 stars,Producto satisfactorio,"Llevo mes y medio probado la máquina y no ha tenido ningún tipo de contratiempo en su funcionamiento. Recibí exactamente lo que el proveedor describe.Honestamente tenía un poco de recelo en pedir éste artículo por que en las reseñas de envíos a Latinoamérica mencionaban sucesos lamentables. Lo que decidí hacer por la oportunidad que tenía fue pedir el artículo a casa de un familiar que vive en Estados Unidos y posteriormente éste familiar me lo envió a la Ciudad de México, no sé si ésto haya ayudado en realidad a recibir el objeto adecuado.Finalmente, aún así me salió barata comparando con su precio en México.","Lenovo - Legion 5 - Gaming Laptop - AMD Ryzen 7 5800H - 16GB RAM - 512GB Storage - NVIDIA GeForce RTX 3050Ti - 15.6"" FHD Display - Windows 11 Home - Phantom Blue",&1099
4,Gedion,"May 17, 2022",5.0 out of 5 stars,,,"Lenovo - Legion 5 - Gaming Laptop - AMD Ryzen 7 5800H - 16GB RAM - 512GB Storage - NVIDIA GeForce RTX 3050Ti - 15.6"" FHD Display - Windows 11 Home - Phantom Blue",&1099
5,Bridget Partridge,"August 25, 2022",5.0 out of 5 stars,Much faster than anticipated for gaming.,"I got this to use in my bedroom as a secondary gaming rig for the evening, what i didn't expect was that it would be so much better than my primary. I have a PC that isn't very old, with AM3+ 32gig/GTX1070 water cooled and i expected the laptop to be slightly below this in performance based on ratings, however the opposite is true. The laptop with ryzen far exceeds and in many cases double the FPS in many of the games i play on the same settings as my main rig. The 3050TI really shines with this processor, and the advanced sound controls really take it the rest of the way there. And the fans on this thing are impressive, it maintains low temps and you can feel the air really blasting out of the sides, and it's not nearly as loud as my main PC. Since then i have made a docking station to replace my main PC now with this, and i use it for pretty much everything. (I would heavily invest in a fan filter system if you have pets or you leave it running a lot as a docked pc)(I use the 1"" thick do it yourself AC system filter available at any hardware store, as a pad underneath)","Lenovo - Legion 5 - Gaming Laptop - AMD Ryzen 7 5800H - 16GB RAM - 512GB Storage - NVIDIA GeForce RTX 3050Ti - 15.6"" FHD Display - Windows 11 Home - Phantom Blue",&1099
6,Hector Tinajero,"August 16, 2022",5.0 out of 5 stars,Everything I wanted in a laptop,College bound with this,"Lenovo - Legion 5 - Gaming Laptop - AMD Ryzen 7 5800H - 16GB RAM - 512GB Storage - NVIDIA GeForce RTX 3050Ti - 15.6"" FHD Display - Windows 11 Home - Phantom Blue",&1099
7,Nick,"August 3, 2022",5.0 out of 5 stars,Solid laptop,Laptop works fast and even use it to stream xfinity to my 65 inch led,"Lenovo - Legion 5 - Gaming Laptop - AMD Ryzen 7 5800H - 16GB RAM - 512GB Storage - NVIDIA GeForce RTX 3050Ti - 15.6"" FHD Display - Windows 11 Home - Phantom Blue",&1099
8,Paul L. Thayer,"June 1, 2022",5.0 out of 5 stars,A Mechanical Engineering Undergrad's Perspective,"As an engineering student, I run programs such as MATLAB and SolidWorks on the regular. This laptop keeps everything running quickly and smoothly, even if I have multiple programs and browser tabs open at the same time.","Lenovo - Legion 5 - Gaming Laptop - AMD Ryzen 7 5800H - 16GB RAM - 512GB Storage - NVIDIA GeForce RTX 3050Ti - 15.6"" FHD Display - Windows 11 Home - Phantom Blue",&1099
9,Stratcat,"August 3, 2022",5.0 out of 5 stars,Runs Linux Mint well,"I'm pretty impressed with this laptop and it's price. I'm a Linux user so the first thing I do with a new laptop is replace whatever it came with with my current fave flavor of Linux. I've been using Linux Mint for the past few years so I decided to stick with it. After the initial install, wifi wasn't working and it wouldn't always wake up from sleep. A quick upgrade to the latest kernel version fixed those issues and I've had no further problems since. I do occasional 3d modeling work and everything has been snappy and good with this guy. I do miss the 4k screen on my older Lenovo but this is fine. For a gaming laptop, it's not too heavy or bulky. I think they did a good job designing these models.","Lenovo - Legion 5 - Gaming Laptop - AMD Ryzen 7 5800H - 16GB RAM - 512GB Storage - NVIDIA GeForce RTX 3050Ti - 15.6"" FHD Display - Windows 11 Home - Phantom Blue",&1099
