,Customer_Name,Date,Ratings,Review_Title,Reviews,Product_name,Price
0,angelflower,"November 16, 2015",3.0 out of 5 stars,So-so.  Not worth the price,I read the reviews before ordering this item and noted that reviewers mentioned two things that I found concerning:  the mouse pad issues and the sharp edge of the computer.  Let me start by saying I am a loyal customer to Toshiba.  This is my 3rd Toshiba laptop - I loved my last two.  This one feels cheaper and not up to the standards of my last Toshiba laptops.  The issue with the mouse is SUPER IRRITATING!  It's happened three times while just typing these few sentences.  Basically you are typing along and suddenly you realize that the cursor has jumped and highlighted what you are typing and it is deleted.  If you buy this computer you will use CTRL-Z a lot!  The sharp corners are annoying but you can learn to hold your hands differently and then you won't get cut.  If you rest your wrists on the edge of the laptop you will have a sharp red indent in your skin quickly.  The big thing on top of these has really nothing to do with the hardware - it's the software - windows 10.  It proved to be a lot of work to get this computer set up and remove all the crappy software it comes with (windows 10 related).  Would I buy this computer again?  No.  Should you?  Just be aware of the mouse and edge issues. I haven't loaded a lot of other software on this computer - it seems slow often and does freeze up a lot.  If you can wait - wait on a new laptop with windows 10 until they iron more kinks out.  So overall - this is just an okay laptop.  If I had pad half the price of what I paid I might be happier.  It's just not worth the price in my opinion.,"Toshiba Satellite S55-C5274 15.6 Inch Laptop (Intel Core i7-5500U 2.4 GHz, 12GB DDR3L-SDRAM, 1TB HDD, Windows 10 Home 64-bit)",$499.95l
1,Nicholas L.,"April 9, 2017",2.0 out of 5 stars,Underwhelming performance with overwhelming fan noise,"This is my 3rd toshiba laptop and I was a totally loyal toshiba customer until I bought this laptop. It is slower than my ~3 year old toshiba w/ an i3 that I bought at staples for $429. First thing I noticed was that this is absolutely the loudest laptop I've ever used! The fan roars like an airplane trying to take off, I tried adjusting power settings and following other solutions described by others who had the same problem, and it does help, but makes the computer slow. Next, within a few months, the audio jack stopped working and I had to buy a usb adapter. Yes, the sharp corners are not people friendly, If I lay in bed with the laptop propped up on my chest, I have to put a pillow on my chest so the laptop doesn't cut into my chest. This wasn't an issue with my previous laptops. The display is better than my old laptop, but I wouldn't say it's good by any stretch. Overall I'm pretty disappointed with this machine for the price, I thought I was getting an upgrade over my old laptop, but it just doesn't feel that way. I plan to dig into ways to optimize the performance of this laptop, but haven't gotten that far yet, and I don't think I should need to do that for something as expensive as this machine.","Toshiba Satellite S55-C5274 15.6 Inch Laptop (Intel Core i7-5500U 2.4 GHz, 12GB DDR3L-SDRAM, 1TB HDD, Windows 10 Home 64-bit)",$499.95l
2,soun dex,"November 29, 2016",4.0 out of 5 stars,Good laptop. Dismal battery life.,"Laptop is decent. Screen looks sharp. Button to eject CD is difficult to get to. On the other hand, the CD/DVD probably won't eject accidentally.The battery life is very poor. Not sure yet if it is just mine or this model?","Toshiba Satellite S55-C5274 15.6 Inch Laptop (Intel Core i7-5500U 2.4 GHz, 12GB DDR3L-SDRAM, 1TB HDD, Windows 10 Home 64-bit)",$499.95l
3,Omar Benigno Febres,"November 28, 2018",4.0 out of 5 stars,Marca y precio,Comprado para estudiante universitario. Con esta máquina creo se podrá mantener hasta graduarse,"Toshiba Satellite S55-C5274 15.6 Inch Laptop (Intel Core i7-5500U 2.4 GHz, 12GB DDR3L-SDRAM, 1TB HDD, Windows 10 Home 64-bit)",$499.95l
4,Patty,"September 20, 2019",5.0 out of 5 stars,,,"Toshiba Satellite S55-C5274 15.6 Inch Laptop (Intel Core i7-5500U 2.4 GHz, 12GB DDR3L-SDRAM, 1TB HDD, Windows 10 Home 64-bit)",$499.95l
5,Elwyn Brewster Quirk,"February 2, 2020",5.0 out of 5 stars,Everything works,"Nice computer for the money, one drawback is its not a touch screen. if I used it a lot that would have been a big help. I don't use it a lot tho.","Toshiba Satellite S55-C5274 15.6 Inch Laptop (Intel Core i7-5500U 2.4 GHz, 12GB DDR3L-SDRAM, 1TB HDD, Windows 10 Home 64-bit)",$499.95l
6,Donald Mingo,"May 20, 2016",4.0 out of 5 stars,Toshiba laptop preferred,Always loved Toshiba laptops and was relieved to find a reasonably priced one with the specifications I needed.,"Toshiba Satellite S55-C5274 15.6 Inch Laptop (Intel Core i7-5500U 2.4 GHz, 12GB DDR3L-SDRAM, 1TB HDD, Windows 10 Home 64-bit)",$499.95l
7,Trannie P. Carter Sr,"January 20, 2016",5.0 out of 5 stars,Only because 5 stars is perfect.: -) All came as promised and in ...,Only because 5 stars is perfect. :-) All came as promised and in excellent shape.,"Toshiba Satellite S55-C5274 15.6 Inch Laptop (Intel Core i7-5500U 2.4 GHz, 12GB DDR3L-SDRAM, 1TB HDD, Windows 10 Home 64-bit)",$499.95l
8,Amazon Customer,"August 3, 2016",5.0 out of 5 stars,Great job in closing the deal,"I am a previous Satellite owner and very impressed with what they have done with it. Thanks for getting it to me ahead of time, I wanted to take it with me on a trip and now I can! Great job in closing the deal!","Toshiba Satellite S55-C5274 15.6 Inch Laptop (Intel Core i7-5500U 2.4 GHz, 12GB DDR3L-SDRAM, 1TB HDD, Windows 10 Home 64-bit)",$499.95l
9,Tracy Davis,"March 2, 2019",5.0 out of 5 stars,World Class Computing in a Laptop,"I've always liked Toshiba laptops and find them faster and better organized than other laptops. It has the power, storage, and memory I need along with the portability I don't always need but appreciate when I do need it","Toshiba Satellite S55-C5274 15.6 Inch Laptop (Intel Core i7-5500U 2.4 GHz, 12GB DDR3L-SDRAM, 1TB HDD, Windows 10 Home 64-bit)",$499.95l
10,PATRICIA ANDREA MOYA MEJIA,"October 4, 2016",5.0 out of 5 stars,"It is a Great computer, with ultra fast wifi","It is a Great computer, with ultra fast wifi, excellent HD screen and powerful memory ram 12, 1 Tb hard drive. Is enough for me because I require it for heavy programs: Matlab, Visio, autocad.","Toshiba Satellite S55-C5274 15.6 Inch Laptop (Intel Core i7-5500U 2.4 GHz, 12GB DDR3L-SDRAM, 1TB HDD, Windows 10 Home 64-bit)",$499.95l
11,Paul Hegge,"December 19, 2019",5.0 out of 5 stars,Puter,Very good,"Toshiba Satellite S55-C5274 15.6 Inch Laptop (Intel Core i7-5500U 2.4 GHz, 12GB DDR3L-SDRAM, 1TB HDD, Windows 10 Home 64-bit)",$499.95l
12,Amazon Customer,"January 10, 2017",5.0 out of 5 stars,Overall appearance of the computer was perfect. No dings no scratches looks brand-new out-of-the-box,Overall appearance of the computer was perfect. No dings no scratches looks brand-new out-of-the-box. Runs quiet and is very fast. I want another one. Thanks Walt.,"Toshiba Satellite S55-C5274 15.6 Inch Laptop (Intel Core i7-5500U 2.4 GHz, 12GB DDR3L-SDRAM, 1TB HDD, Windows 10 Home 64-bit)",$499.95l
13,Brama Traore,"February 19, 2016",4.0 out of 5 stars,Four Stars,It's good!!!,"Toshiba Satellite S55-C5274 15.6 Inch Laptop (Intel Core i7-5500U 2.4 GHz, 12GB DDR3L-SDRAM, 1TB HDD, Windows 10 Home 64-bit)",$499.95l
14,Pam,"May 29, 2016",1.0 out of 5 stars,Do Not Buy: Scam,I am very disappointed with this product. I bought it expecting that is would have the software necessary to run the computer. I am very upset that I was scammed. There is no CD included to insert and fix this driver problem. I called Toshiba and they told me that I bought a bad computer and would need to send it in to get fixed.,"Toshiba Satellite S55-C5274 15.6 Inch Laptop (Intel Core i7-5500U 2.4 GHz, 12GB DDR3L-SDRAM, 1TB HDD, Windows 10 Home 64-bit)",$499.95l
15,N. J. Marchiano,"November 3, 2017",5.0 out of 5 stars,Reasonable price and easy set up,Lap top met every expectation!  Reasonable price and easy set up!,"Toshiba Satellite S55-C5274 15.6 Inch Laptop (Intel Core i7-5500U 2.4 GHz, 12GB DDR3L-SDRAM, 1TB HDD, Windows 10 Home 64-bit)",$499.95l
16,Roger A. Langenheim,"December 30, 2016",5.0 out of 5 stars,Five Stars,Works good so far.  Am having trouble with Windows 10 wchihd was loaded on it.  Roger,"Toshiba Satellite S55-C5274 15.6 Inch Laptop (Intel Core i7-5500U 2.4 GHz, 12GB DDR3L-SDRAM, 1TB HDD, Windows 10 Home 64-bit)",$499.95l
17,Amazon Customer,"July 31, 2016",5.0 out of 5 stars,Five Stars,so far so good its very fast and the price was reasonable,"Toshiba Satellite S55-C5274 15.6 Inch Laptop (Intel Core i7-5500U 2.4 GHz, 12GB DDR3L-SDRAM, 1TB HDD, Windows 10 Home 64-bit)",$499.95l
18,Len A. Martin,"February 10, 2016",5.0 out of 5 stars,Five Stars,Excellent machine all around. exceeded my expectations. Would buy again and highly recommend Toshiba laptops.,"Toshiba Satellite S55-C5274 15.6 Inch Laptop (Intel Core i7-5500U 2.4 GHz, 12GB DDR3L-SDRAM, 1TB HDD, Windows 10 Home 64-bit)",$499.95l
